 Family.ID Individual.ID Paternal.ID Maternal.ID Gender Phenotype Population Relationship Siblings Second.Order Third.Order Other.Comments Population_broad
1553 NA21093 NA21093 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1554 NA21094 NA21094 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1555 NA21095 NA21095 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1556 NA21097 NA21097 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1557 NA21098 NA21098 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1558 NA21099 NA21099 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1559 NA21100 NA21100 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1560 NA21101 NA21101 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1561 NA21102 NA21102 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1562 NA21103 NA21103 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1563 NA21104 NA21104 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1564 NA21105 NA21105 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1565 NA21106 NA21106 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1566 NA21107 NA21107 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1567 NA21108 NA21108 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1568 NA21109 NA21109 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1569 NA21110 NA21110 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1570 NA21111 NA21111 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1571 NA21112 NA21112 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1572 NA21113 NA21113 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1573 NA21114 NA21114 0 0 1 0 GIH unrel 0 0 NA21134 0 South-Asian
1574 NA21115 NA21115 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1575 NA21116 NA21116 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1576 NA21117 NA21117 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1577 NA21118 NA21118 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1578 NA21119 NA21119 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1579 NA21120 NA21120 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1581 NA21122 NA21122 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1582 NA21123 NA21123 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1583 NA21124 NA21124 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1584 NA21125 NA21125 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1585 NA21126 NA21126 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1586 NA21127 NA21127 0 0 1 0 GIH unrel 0 0 0 "excess homozygosity" South-Asian
1587 NA21128 NA21128 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1588 NA21129 NA21129 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1589 NA21130 NA21130 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1590 NA21133 NA21133 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1592 NA21135 NA21135 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1593 NA21137 NA21137 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1594 NA21141 NA21141 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1595 NA21142 NA21142 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1596 NA21143 NA21143 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1597 NA21144 NA21144 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
